YYYY,MM,DD,DHW,BAA
1987,11,28,12.8686,4
1987,11,29,12.7043,4
1987,11,30,12.4229,4
1987,12,1,12.2957,4
1987,12,2,12.1157,4
1987,12,3,11.9529,4
1987,12,4,11.9514,4
1987,12,5,11.9786,4
1987,12,6,12.0457,4
1987,12,7,12.2286,4
1987,12,8,12.2286,4
1987,12,9,12.2286,4
1987,12,10,12.0829,4
1987,12,11,11.9271,4
1987,12,12,11.8657,4
1987,12,13,11.6614,4
1987,12,14,11.4786,4
1987,12,15,11.2843,4
1987,12,16,11.1129,4
1987,12,17,10.9386,4
1987,12,18,10.7857,4
1987,12,19,10.6429,1
1987,12,20,10.4914,1
1987,12,21,10.4914,1
1987,12,22,10.4914,1
1987,12,23,10.34,1
1987,12,24,10.34,1
1987,12,25,10.1771,1
1987,12,26,9.9914,1
1987,12,27,9.8314,1
1987,12,28,9.6586,0
1987,12,29,9.5029,0
1987,12,30,9.3557,0
1987,12,31,9.3557,0
1988,1,1,9.1957,1
1988,1,2,9.0286,1
1988,1,3,8.8614,1
1988,1,4,8.7057,1
1988,1,5,8.7057,1
1988,1,6,8.53,1
1988,1,7,8.2986,1
1988,1,8,8.04,1
1988,1,9,7.8186,1
1988,1,10,7.6171,1
1988,1,11,7.4457,1
1988,1,12,7.2843,1
1988,1,13,7.0729,1
1988,1,14,6.8529,1
1988,1,15,6.61,1
1988,1,16,6.37,1
1988,1,17,6.1886,1
1988,1,18,6.1886,1
1988,1,19,5.8957,1
1988,1,20,5.6271,1
1988,1,21,5.3757,1
1988,1,22,5.1414,1
1988,1,23,4.9686,1
1988,1,24,4.9686,0
1988,1,25,4.9686,1
1988,1,26,4.9686,1
1988,1,27,4.79,1
1988,1,28,4.5386,1
1988,1,29,4.3214,1
1988,1,30,4.08,1
1988,1,31,3.8686,1
1988,2,1,3.6586,1
1988,2,2,3.4929,1
1988,2,3,3.4929,1
1988,2,4,3.4929,1
1988,2,5,3.4929,1
1988,2,6,3.4929,1
1988,2,7,3.3057,1
1988,2,8,3.0614,1
1988,2,9,2.8357,1
1988,2,10,2.6371,1
1988,2,11,2.4814,1
1988,2,12,2.2871,1
1988,2,13,2.0614,0
1988,2,14,1.8329,0
1988,2,15,1.6571,0
1988,2,16,1.6571,0
1988,2,17,1.4957,0
1988,2,18,1.3314,0
1988,2,19,1.17,0
1988,2,20,1.17,0
1988,2,21,1.01,0
1988,2,22,1.01,0
1988,2,23,0.8629,0
1988,2,24,0.8629,0
1988,2,25,0.8629,0
1988,2,26,0.72,0
1988,2,27,0.5486,0
1988,2,28,0.3286,0
1988,2,29,0.1457,0
1988,3,1,0.1457,0
1988,3,2,0.1457,0
1988,3,3,0.1457,0
1988,3,4,0.1457,0
1988,3,5,0,0
1988,3,6,0,1
1988,3,7,0,1
1988,3,8,0,1
1988,3,9,0,1
1988,3,10,0,1
1988,3,11,0,1
1988,3,12,0,1
1988,3,13,0,1
1988,3,14,0,1
1988,3,15,0,1
1988,3,16,0,1
1988,3,17,0,1
1988,3,18,0,1
1988,3,19,0,1
1988,3,20,0,1
1988,3,21,0,1
1988,3,22,0,1
1988,3,23,0,1
1988,3,24,0,1
1988,3,25,0,0
1988,3,26,0,0
1988,3,27,0,0
1988,3,28,0,0
1988,3,29,0,0
1988,3,30,0,0
1988,3,31,0,0
1988,4,1,0,0
1988,4,2,0,0
1988,4,3,0,0
1988,4,4,0,0
1988,4,5,0,0
1988,4,6,0,0
1988,4,7,0,0
1988,4,8,0,0
1988,4,9,0,0
1988,4,10,0,0
1988,4,11,0,0
1988,4,12,0,0
1988,4,13,0,0
1988,4,14,0,0
1988,4,15,0,0
1988,4,16,0,0
1988,4,17,0,0
1988,4,18,0,0
1988,4,19,0,0
1988,4,20,0,0
1988,4,21,0,0
1988,4,22,0,0
1988,4,23,0,0
1988,4,24,0,0
1988,4,25,0,0
1988,4,26,0,0
1988,4,27,0,0
1988,4,28,0,0
1988,4,29,0,0
1988,4,30,0,0
1988,5,1,0,0
1988,5,2,0,0
1988,5,3,0,0
1988,5,4,0,0
1988,5,5,0,0
1988,5,6,0,0
1988,5,7,0,0
1988,5,8,0,0
1988,5,9,0,0
1988,5,10,0,0
1988,5,11,0,0
1988,5,12,0,0
1988,5,13,0,0
1988,5,14,0,1
1988,5,15,0,1
1988,5,16,0,1
1988,5,17,0,1
1988,5,18,0,1
1988,5,19,0,1
1988,5,20,0,1
1988,5,21,0,1
1988,5,22,0,1
1988,5,23,0,1
1988,5,24,0,1
1988,5,25,0,1
1988,5,26,0,1
1988,5,27,0,1
1988,5,28,0,1
1988,5,29,0,1
1988,5,30,0,0
1988,5,31,0,0
1988,6,1,0,0
1988,6,2,0,0
1988,6,3,0,0
1988,6,4,0,0
1988,6,5,0,0
1988,6,6,0,0
1988,6,7,0,0
1988,6,8,0,0
1988,6,9,0,0
1988,6,10,0,0
1988,6,11,0,0
1988,6,12,0,0
1988,6,13,0,0
1988,6,14,0,0
1988,6,15,0,0
1988,6,16,0,0
1988,6,17,0,0
1988,6,18,0,0
1988,6,19,0,0
1988,6,20,0,0
1988,6,21,0,0
1988,6,22,0,0
1988,6,23,0,0
1988,6,24,0,0
1988,6,25,0,0
1988,6,26,0,0
1988,6,27,0,0
1988,6,28,0,0
1988,6,29,0,0
1988,6,30,0,0
1988,7,1,0,0
1988,7,2,0,0
1988,7,3,0,0
1988,7,4,0,0
1988,7,5,0,0
1988,7,6,0,0
1988,7,7,0,0
1988,7,8,0,0
1988,7,9,0,0
1988,7,10,0,0
1988,7,11,0,0
1988,7,12,0,0
1988,7,13,0,0
1988,7,14,0,0
1988,7,15,0,0
1988,7,16,0,0
1988,7,17,0,0
1988,7,18,0,0
1988,7,19,0,0
1988,7,20,0,0
1988,7,21,0,0
1988,7,22,0,0
1988,7,23,0,0
1988,7,24,0,0
1988,7,25,0,0
1988,7,26,0,0
1988,7,27,0,0
1988,7,28,0,0
1988,7,29,0,0
1988,7,30,0,0
1988,7,31,0,0
1988,8,1,0,0
1988,8,2,0,0
1988,8,3,0,0
1988,8,4,0,0
1988,8,5,0,0
1988,8,6,0,0
1988,8,7,0,0
1988,8,8,0,0
1988,8,9,0,0
1988,8,10,0,0
1988,8,11,0,0
1988,8,12,0,0
1988,8,13,0,0
1988,8,14,0,0
1988,8,15,0,0
1988,8,16,0,0
1988,8,17,0,0
1988,8,18,0,0
1988,8,19,0,0
1988,8,20,0,0
1988,8,21,0,0
1988,8,22,0,0
1988,8,23,0,0
1988,8,24,0,0
1988,8,25,0,0
1988,8,26,0,0
1988,8,27,0,0
1988,8,28,0,0
1988,8,29,0,0
1988,8,30,0,0
1988,8,31,0,0
1988,9,1,0,0
1988,9,2,0,0
1988,9,3,0,0
1988,9,4,0,0
1988,9,5,0,0
1988,9,6,0,0
1988,9,7,0,1
1988,9,8,0,1
1988,9,9,0,1
1988,9,10,0,1
1988,9,11,0,1
1988,9,12,0,1
1988,9,13,0,1
1988,9,14,0,1
1988,9,15,0,1
1988,9,16,0,1
1988,9,17,0,1
1988,9,18,0,1
1988,9,19,0,1
1988,9,20,0,1
1988,9,21,0,1
1988,9,22,0,1
1988,9,23,0,1
1988,9,24,0,1
1988,9,25,0,1
1988,9,26,0,1
1988,9,27,0,1
1988,9,28,0,1
1988,9,29,0,1
1988,9,30,0,1
1988,10,1,0,1
1988,10,2,0,0
1988,10,3,0,0
1988,10,4,0,0
1988,10,5,0,0
1988,10,6,0,0
1988,10,7,0,0
1988,10,8,0,0
1988,10,9,0,0
1988,10,10,0,0
1988,10,11,0,0
1988,10,12,0,0
1988,10,13,0,0
1988,10,14,0,0
1988,10,15,0,0
1988,10,16,0,0
1988,10,17,0,0
1988,10,18,0,0
1988,10,19,0,0
1988,10,20,0,0
1988,10,21,0,0
1988,10,22,0,0
1988,10,23,0,0
1988,10,24,0,0
1988,10,25,0,0
1988,10,26,0,0
1988,10,27,0,0
1988,10,28,0,0
1988,10,29,0,0
1988,10,30,0,0
1988,10,31,0,0
1988,11,1,0,0
1988,11,2,0,0
1988,11,3,0,0
1988,11,4,0,0
1988,11,5,0,0
1988,11,6,0,0
1988,11,7,0,0
1988,11,8,0,0
1988,11,9,0,0
1988,11,10,0,0
1988,11,11,0,0
1988,11,12,0,0
1988,11,13,0,0
1988,11,14,0,0
1988,11,15,0,0
1988,11,16,0,0
1988,11,17,0,0
1988,11,18,0,0
1988,11,19,0,0
1988,11,20,0,0
1988,11,21,0,0
1988,11,22,0,0
1988,11,23,0,0
1988,11,24,0,0
1988,11,25,0,0
1988,11,26,0,0
1988,11,27,0,0
1988,11,28,0,0
1988,11,29,0,0
1988,11,30,0,0
1988,12,1,0,0
1988,12,2,0,0
1988,12,3,0,0
1988,12,4,0,0
1988,12,5,0,0
1988,12,6,0,0
1988,12,7,0,0
1988,12,8,0,0
1988,12,9,0,0
1988,12,10,0,0
1988,12,11,0,0
1988,12,12,0,0
1988,12,13,0,0
1988,12,14,0,0
1988,12,15,0,0
1988,12,16,0,0
1988,12,17,0,0
1988,12,18,0,0
1988,12,19,0,0
1988,12,20,0,0
1988,12,21,0,0
1988,12,22,0,0
1988,12,23,0,0
1988,12,24,0,0
1988,12,25,0,0
1988,12,26,0,0
1988,12,27,0,0
1988,12,28,0,0
1988,12,29,0,0
1988,12,30,0,0
1988,12,31,0,0
1989,1,1,0,0
1989,1,2,0,0
1989,1,3,0,0
1989,1,4,0,0
1989,1,5,0,0
1989,1,6,0,0
1989,1,7,0,0
1989,1,8,0,0
1989,1,9,0,0
1989,1,10,0,0
1989,1,11,0,0
1989,1,12,0,0
1989,1,13,0,0
1989,1,14,0,0
1989,1,15,0,0
1989,1,16,0,0
1989,1,17,0,0
1989,1,18,0,0
1989,1,19,0,0
1989,1,20,0,0
1989,1,21,0,0
1989,1,22,0,0
1989,1,23,0,0
1989,1,24,0,0
1989,1,25,0,0
1989,1,26,0,0
1989,1,27,0,0
1989,1,28,0,0
1989,1,29,0,0
1989,1,30,0,0
1989,1,31,0,0
1989,2,1,0,0
1989,2,2,0,0
1989,2,3,0,0
1989,2,4,0,0
1989,2,5,0,0
1989,2,6,0,0
1989,2,7,0,0
1989,2,8,0,0
1989,2,9,0,0
1989,2,10,0,0
1989,2,11,0,0
1989,2,12,0,0
1989,2,13,0,0
1989,2,14,0,0
1989,2,15,0,0
1989,2,16,0,0
1989,2,17,0,0
1989,2,18,0,0
1989,2,19,0,0
1989,2,20,0,0
1989,2,21,0,0
1989,2,22,0,0
1989,2,23,0,0
1989,2,24,0,0
1989,2,25,0,0
1989,2,26,0,0
1989,2,27,0,0
1989,2,28,0,0
1989,3,1,0,0
1989,3,2,0,0
1989,3,3,0,0
1989,3,4,0,0
1989,3,5,0,0
1989,3,6,0,0
1989,3,7,0,0
1989,3,8,0,0
1989,3,9,0,0
1989,3,10,0,0
1989,3,11,0,0
1989,3,12,0,0
1989,3,13,0,0
1989,3,14,0,0
1989,3,15,0,0
1989,3,16,0,0
1989,3,17,0,0
1989,3,18,0,0
1989,3,19,0,0
1989,3,20,0,0
1989,3,21,0,0
1989,3,22,0,0
1989,3,23,0,0
1989,3,24,0,0
1989,3,25,0,0
1989,3,26,0,0
1989,3,27,0,0
1989,3,28,0,0
1989,3,29,0,0
1989,3,30,0,0
1989,3,31,0,0
1989,4,1,0,0
1989,4,2,0,0
1989,4,3,0,0
1989,4,4,0,0
1989,4,5,0,0
1989,4,6,0,0
1989,4,7,0,0
1989,4,8,0,0
1989,4,9,0,0
1989,4,10,0,0
1989,4,11,0,0
1989,4,12,0,0
1989,4,13,0,0
1989,4,14,0,0
1989,4,15,0,0
1989,4,16,0,0
1989,4,17,0,0
1989,4,18,0,0
1989,4,19,0,0
1989,4,20,0,0
1989,4,21,0,0
1989,4,22,0,0
1989,4,23,0,0
1989,4,24,0,0
1989,4,25,0,0
1989,4,26,0,0
1989,4,27,0,0
1989,4,28,0,0
1989,4,29,0,0
1989,4,30,0,0
1989,5,1,0,0
1989,5,2,0,0
1989,5,3,0,0
1989,5,4,0,0
1989,5,5,0,0
1989,5,6,0,0
1989,5,7,0,0
1989,5,8,0,0
1989,5,9,0,0
1989,5,10,0,0
1989,5,11,0,0
1989,5,12,0,1
1989,5,13,0,1
1989,5,14,0,1
1989,5,15,0,1
1989,5,16,0,1
1989,5,17,0,1
1989,5,18,0,1
1989,5,19,0,1
1989,5,20,0,1
1989,5,21,0,1
1989,5,22,0,1
1989,5,23,0,1
1989,5,24,0,1
1989,5,25,0,1
1989,5,26,0,1
1989,5,27,0,1
1989,5,28,0,1
1989,5,29,0,1
1989,5,30,0,1
1989,5,31,0,1
1989,6,1,0,1
1989,6,2,0,1
1989,6,3,0,1
1989,6,4,0,1
1989,6,5,0,0
1989,6,6,0,0
1989,6,7,0,0
1989,6,8,0,0
1989,6,9,0,0
1989,6,10,0,0
1989,6,11,0,0
1989,6,12,0,0
1989,6,13,0,0
1989,6,14,0,0
1989,6,15,0,0
1989,6,16,0,0
1989,6,17,0,0
1989,6,18,0,0
1989,6,19,0,0
1989,6,20,0,0
1989,6,21,0,0
1989,6,22,0,0
1989,6,23,0,0
1989,6,24,0,0
1989,6,25,0,0
1989,6,26,0,0
1989,6,27,0,0
1989,6,28,0,0
1989,6,29,0,0
1989,6,30,0,0
1989,7,1,0,0
1989,7,2,0,1
1989,7,3,0,1
1989,7,4,0,1
1989,7,5,0,1
1989,7,6,0,1
1989,7,7,0,1
1989,7,8,0,1
1989,7,9,0,0
1989,7,10,0,0
1989,7,11,0,0
1989,7,12,0,0
1989,7,13,0,0
1989,7,14,0,0
1989,7,15,0,0
1989,7,16,0,0
1989,7,17,0,0
1989,7,18,0,0
1989,7,19,0,0
1989,7,20,0,0
1989,7,21,0,0
1989,7,22,0,0
1989,7,23,0,0
1989,7,24,0,0
1989,7,25,0,0
1989,7,26,0,0
1989,7,27,0,0
1989,7,28,0,0
1989,7,29,0,1
1989,7,30,0,1
1989,7,31,0,1
1989,8,1,0,1
1989,8,2,0,1
1989,8,3,0,1
1989,8,4,0,1
1989,8,5,0,0
1989,8,6,0,0
1989,8,7,0,0
1989,8,8,0,0
1989,8,9,0,0
1989,8,10,0,0
1989,8,11,0,0
1989,8,12,0,0
1989,8,13,0,0
1989,8,14,0,0
1989,8,15,0,0
1989,8,16,0,0
1989,8,17,0,0
1989,8,18,0,0
1989,8,19,0,0
1989,8,20,0,0
1989,8,21,0,0
1989,8,22,0,0
1989,8,23,0,0
1989,8,24,0,0
1989,8,25,0,0
1989,8,26,0,0
1989,8,27,0,0
1989,8,28,0,0
1989,8,29,0,0
1989,8,30,0,0
1989,8,31,0,0
1989,9,1,0,0
1989,9,2,0,0
1989,9,3,0,0
1989,9,4,0,0
1989,9,5,0,0
1989,9,6,0,0
1989,9,7,0,0
1989,9,8,0,0
1989,9,9,0,1
1989,9,10,0,1
1989,9,11,0,1
1989,9,12,0,1
1989,9,13,0,1
1989,9,14,0,1
1989,9,15,0,1
1989,9,16,0,1
1989,9,17,0,1
1989,9,18,0,0
1989,9,19,0,0
1989,9,20,0,0
1989,9,21,0,0
1989,9,22,0,0
1989,9,23,0,1
1989,9,24,0,1
1989,9,25,0,1
1989,9,26,0,1
1989,9,27,0,1
1989,9,28,0,1
1989,9,29,0,1
1989,9,30,0,1
1989,10,1,0,1
1989,10,2,0,1
1989,10,3,0,1
1989,10,4,0,1
1989,10,5,0,1
1989,10,6,0,1
1989,10,7,0,1
1989,10,8,0,1
1989,10,9,0,1
1989,10,10,0,1
1989,10,11,0,1
1989,10,12,0,1
1989,10,13,0,1
1989,10,14,0,1
1989,10,15,0,1
1989,10,16,0,1
1989,10,17,0,1
1989,10,18,0,1
1989,10,19,0,1
1989,10,20,0,1
1989,10,21,0,1
1989,10,22,0,1
1989,10,23,0,1
1989,10,24,0,1
1989,10,25,0,1
1989,10,26,0,1
1989,10,27,0,1
1989,10,28,0,1
1989,10,29,0,1
1989,10,30,0,1
1989,10,31,0.1671,2
1989,11,1,0.1671,2
1989,11,2,0.1671,2
1989,11,3,0.1671,2
1989,11,4,0.1671,2
1989,11,5,0.1671,2
1989,11,6,0.1671,2
1989,11,7,0.1671,1
1989,11,8,0.1671,1
1989,11,9,0.1671,1
1989,11,10,0.1671,1
1989,11,11,0.1671,1
1989,11,12,0.1671,1
1989,11,13,0.1671,1
1989,11,14,0.1671,1
1989,11,15,0.1671,1
1989,11,16,0.1671,1
1989,11,17,0.1671,1
1989,11,18,0.1671,1
1989,11,19,0.1671,1
1989,11,20,0.1671,1
1989,11,21,0.1671,1
1989,11,22,0.1671,1
1989,11,23,0.1671,1
1989,11,24,0.1671,1
1989,11,25,0.1671,1
1989,11,26,0.1671,1
1989,11,27,0.1671,1
1989,11,28,0.1671,1
1989,11,29,0.1671,1
1989,11,30,0.1671,1
1989,12,1,0.1671,1
1989,12,2,0.1671,0
1989,12,3,0.1671,0
1989,12,4,0.1671,0
1989,12,5,0.1671,0
1989,12,6,0.1671,0
1989,12,7,0.1671,0
1989,12,8,0.1671,0
1989,12,9,0.1671,0
1989,12,10,0.1671,0
1989,12,11,0.1671,0
1989,12,12,0.1671,0
1989,12,13,0.1671,0
1989,12,14,0.1671,0
1989,12,15,0.1671,0
1989,12,16,0.1671,0
1989,12,17,0.1671,0
1989,12,18,0.1671,0
1989,12,19,0.1671,1
1989,12,20,0.1671,1
1989,12,21,0.1671,1
1989,12,22,0.1671,1
1989,12,23,0.1671,1
1989,12,24,0.1671,1
1989,12,25,0.1671,1
1989,12,26,0.1671,0
1989,12,27,0.1671,0
1989,12,28,0.1671,0
1989,12,29,0.1671,0
1989,12,30,0.1671,0
1989,12,31,0.1671,0
1990,1,1,0.1671,0
1990,1,2,0.1671,0
1990,1,3,0.1671,0
1990,1,4,0.1671,0
1990,1,5,0.1671,0
1990,1,6,0.1671,0
1990,1,7,0.1671,0
1990,1,8,0.1671,0
1990,1,9,0.1671,0
1990,1,10,0.1671,0
1990,1,11,0.1671,0
1990,1,12,0.1671,0
1990,1,13,0.1671,0
1990,1,14,0.1671,0
1990,1,15,0.1671,0
1990,1,16,0.1671,0
1990,1,17,0.1671,0
1990,1,18,0.1671,0
1990,1,19,0.1671,0
1990,1,20,0.1671,0
1990,1,21,0.1671,0
1990,1,22,0.1671,0
1990,1,23,0,0
1990,1,24,0,0
1990,1,25,0,0
1990,1,26,0,0
1990,1,27,0,0
1990,1,28,0,0
1990,1,29,0,0
1990,1,30,0,0
1990,1,31,0,0
1990,2,1,0,0
1990,2,2,0,0
1990,2,3,0,0
1990,2,4,0,0
1990,2,5,0,0
1990,2,6,0,0
1990,2,7,0,0
1990,2,8,0,0
1990,2,9,0,0
1990,2,10,0,0
1990,2,11,0,0
1990,2,12,0,0
1990,2,13,0,0
1990,2,14,0,0
1990,2,15,0,0
1990,2,16,0,0
1990,2,17,0,0
1990,2,18,0,0
1990,2,19,0,0
1990,2,20,0,0
1990,2,21,0,0
1990,2,22,0,1
1990,2,23,0,1
1990,2,24,0,1
1990,2,25,0,1
1990,2,26,0,1
1990,2,27,0,1
1990,2,28,0,1
1990,3,1,0,1
1990,3,2,0,1
1990,3,3,0,1
1990,3,4,0,1
1990,3,5,0,1
1990,3,6,0,1
1990,3,7,0,1
1990,3,8,0,1
1990,3,9,0,1
1990,3,10,0,0
1990,3,11,0,0
1990,3,12,0,0
1990,3,13,0,0
1990,3,14,0,0
1990,3,15,0,0
1990,3,16,0,0
1990,3,17,0,0
1990,3,18,0,0
1990,3,19,0,0
1990,3,20,0,0
1990,3,21,0,0
1990,3,22,0,0
1990,3,23,0,0
1990,3,24,0,0
1990,3,25,0,0
1990,3,26,0,0
1990,3,27,0,0
1990,3,28,0,0
1990,3,29,0,0
1990,3,30,0,0
1990,3,31,0,0
1990,4,1,0,0
1990,4,2,0,0
1990,4,3,0,0
1990,4,4,0,0
1990,4,5,0,0
1990,4,6,0,0
1990,4,7,0,0
1990,4,8,0,0
1990,4,9,0,0
1990,4,10,0,0
1990,4,11,0,0
1990,4,12,0,0
1990,4,13,0,0
1990,4,14,0,0
1990,4,15,0,0
1990,4,16,0,0
1990,4,17,0,0
1990,4,18,0,0
1990,4,19,0,0
1990,4,20,0,0
1990,4,21,0,0
1990,4,22,0,0
1990,4,23,0,1
1990,4,24,0,1
1990,4,25,0,1
1990,4,26,0,1
1990,4,27,0,1
1990,4,28,0,1
1990,4,29,0,1
1990,4,30,0,1
1990,5,1,0,1
1990,5,2,0,0
1990,5,3,0,0
1990,5,4,0,0
1990,5,5,0,0
1990,5,6,0,0
1990,5,7,0,0
1990,5,8,0,1
1990,5,9,0,1
1990,5,10,0,1
1990,5,11,0,1
1990,5,12,0,1
1990,5,13,0,1
1990,5,14,0,1
1990,5,15,0,1
1990,5,16,0,1
1990,5,17,0,1
1990,5,18,0,1
1990,5,19,0,1
1990,5,20,0.1586,2
1990,5,21,0.1586,2
1990,5,22,0.3029,2
1990,5,23,0.3029,2
1990,5,24,0.3029,2
1990,5,25,0.3029,2
1990,5,26,0.3029,2
1990,5,27,0.3029,2
1990,5,28,0.3029,2
1990,5,29,0.3029,1
1990,5,30,0.3029,1
1990,5,31,0.3029,1
1990,6,1,0.3029,1
1990,6,2,0.3029,1
1990,6,3,0.3029,1
1990,6,4,0.3029,1
1990,6,5,0.3029,1
1990,6,6,0.3029,1
1990,6,7,0.4529,2
1990,6,8,0.4529,2
1990,6,9,0.4529,2
1990,6,10,0.4529,2
1990,6,11,0.4529,2
1990,6,12,0.4529,2
1990,6,13,0.4529,2
1990,6,14,0.4529,1
1990,6,15,0.4529,1
1990,6,16,0.4529,1
1990,6,17,0.4529,1
1990,6,18,0.4529,1
1990,6,19,0.4529,1
1990,6,20,0.4529,1
1990,6,21,0.4529,1
1990,6,22,0.4529,1
1990,6,23,0.4529,1
1990,6,24,0.4529,1
1990,6,25,0.4529,1
1990,6,26,0.4529,1
1990,6,27,0.4529,1
1990,6,28,0.4529,1
1990,6,29,0.4529,1
1990,6,30,0.4529,1
1990,7,1,0.4529,1
1990,7,2,0.4529,1
1990,7,3,0.4529,1
1990,7,4,0.4529,1
1990,7,5,0.4529,1
1990,7,6,0.4529,1
1990,7,7,0.4529,1
1990,7,8,0.4529,1
1990,7,9,0.4529,1
1990,7,10,0.4529,1
1990,7,11,0.4529,1
1990,7,12,0.4529,1
1990,7,13,0.4529,1
1990,7,14,0.4529,1
1990,7,15,0.4529,1
1990,7,16,0.4529,1
1990,7,17,0.4529,1
1990,7,18,0.4529,1
1990,7,19,0.4529,1
1990,7,20,0.4529,1
1990,7,21,0.4529,1
1990,7,22,0.4529,1
1990,7,23,0.4529,1
1990,7,24,0.4529,1
1990,7,25,0.4529,1
1990,7,26,0.4529,1
1990,7,27,0.4529,1
1990,7,28,0.4529,1
1990,7,29,0.4529,1
1990,7,30,0.4529,1
1990,7,31,0.4529,1
1990,8,1,0.4529,1
1990,8,2,0.4529,1
1990,8,3,0.4529,1
1990,8,4,0.4529,1
1990,8,5,0.4529,1
1990,8,6,0.4529,1
1990,8,7,0.4529,1
1990,8,8,0.4529,1
1990,8,9,0.4529,1
1990,8,10,0.4529,1
1990,8,11,0.4529,1
1990,8,12,0.2943,1
1990,8,13,0.2943,1
1990,8,14,0.15,1
1990,8,15,0.15,1
1990,8,16,0.15,1
1990,8,17,0.15,1
1990,8,18,0.15,1
1990,8,19,0.15,1
1990,8,20,0.15,1
1990,8,21,0.15,1
1990,8,22,0.15,1
1990,8,23,0.15,1
1990,8,24,0.15,1
1990,8,25,0.15,1
1990,8,26,0.15,1
1990,8,27,0.15,1
1990,8,28,0.15,1
1990,8,29,0.15,1
1990,8,30,0,1
1990,8,31,0,1
1990,9,1,0,1
1990,9,2,0,1
1990,9,3,0,1
1990,9,4,0,1
1990,9,5,0,1
1990,9,6,0,1
1990,9,7,0,1
1990,9,8,0,1
1990,9,9,0,1
1990,9,10,0,1
1990,9,11,0,1
1990,9,12,0,1
1990,9,13,0,1
1990,9,14,0,1
1990,9,15,0,1
1990,9,16,0,1
1990,9,17,0.1543,2
1990,9,18,0.3314,2
1990,9,19,0.5086,2
1990,9,20,0.5086,2
1990,9,21,0.5086,2
1990,9,22,0.5086,2
1990,9,23,0.5086,2
1990,9,24,0.5086,2
1990,9,25,0.5086,2
1990,9,26,0.5086,1
1990,9,27,0.5086,1
1990,9,28,0.5086,1
1990,9,29,0.5086,1
1990,9,30,0.5086,1
1990,10,1,0.5086,1
1990,10,2,0.5086,1
1990,10,3,0.5086,1
1990,10,4,0.5086,1
1990,10,5,0.5086,1
1990,10,6,0.5086,1
1990,10,7,0.5086,1
1990,10,8,0.5086,1
1990,10,9,0.5086,1
1990,10,10,0.5086,1
1990,10,11,0.5086,1
1990,10,12,0.5086,1
1990,10,13,0.5086,1
1990,10,14,0.7371,2
1990,10,15,0.9814,2
1990,10,16,1.2114,2
1990,10,17,1.3814,2
1990,10,18,1.5543,2
1990,10,19,1.7014,2
1990,10,20,1.7014,2
1990,10,21,1.7014,2
1990,10,22,1.7014,2
1990,10,23,1.7014,2
1990,10,24,1.7014,2
1990,10,25,1.8914,2
1990,10,26,2.0729,2
1990,10,27,2.0729,2
1990,10,28,2.0729,2
1990,10,29,2.0729,2
1990,10,30,2.0729,2
1990,10,31,2.0729,2
1990,11,1,2.0729,2
1990,11,2,2.0729,1
1990,11,3,2.0729,1
1990,11,4,2.0729,1
1990,11,5,2.0729,1
1990,11,6,2.0729,1
1990,11,7,2.0729,1
1990,11,8,2.0729,1
1990,11,9,2.0729,1
1990,11,10,2.0729,1
1990,11,11,2.2186,2
1990,11,12,2.2186,2
1990,11,13,2.2186,2
1990,11,14,2.2186,2
1990,11,15,2.2186,2
1990,11,16,2.2186,2
1990,11,17,2.2186,2
1990,11,18,2.2186,1
1990,11,19,2.2186,1
1990,11,20,2.2186,1
1990,11,21,2.2186,1
1990,11,22,2.2186,1
1990,11,23,2.2186,1
1990,11,24,2.2186,1
1990,11,25,2.2186,1
1990,11,26,2.2186,1
1990,11,27,2.2186,1
1990,11,28,2.2186,1
1990,11,29,2.2186,1
1990,11,30,2.2186,1
1990,12,1,2.2186,1
1990,12,2,2.2186,1
1990,12,3,2.2186,1
1990,12,4,2.2186,0
1990,12,5,2.2186,0
1990,12,6,2.2186,1
1990,12,7,2.2186,1
1990,12,8,2.2186,1
1990,12,9,2.2186,1
1990,12,10,2.2086,2
1990,12,11,2.1957,2
1990,12,12,2.1786,2
1990,12,13,2.1786,2
1990,12,14,2.1786,2
1990,12,15,2.1786,2
1990,12,16,2.1786,2
1990,12,17,2.1786,2
1990,12,18,2.1786,2
1990,12,19,2.1786,1
1990,12,20,2.1786,1
1990,12,21,2.1786,1
1990,12,22,2.1786,1
1990,12,23,2.1786,1
1990,12,24,2.1786,1
1990,12,25,2.1786,1
1990,12,26,2.1786,1
1990,12,27,2.1786,1
1990,12,28,2.1786,1
1990,12,29,2.1786,1
1990,12,30,2.1786,1
1990,12,31,2.1786,1
1991,1,1,2.1786,1
1991,1,2,2.1786,1
1991,1,3,2.1786,1
1991,1,4,2.1786,1
1991,1,5,2.1786,1
1991,1,6,1.95,1
1991,1,7,1.7057,1
1991,1,8,1.4757,1
1991,1,9,1.3057,1
1991,1,10,1.1329,0
1991,1,11,0.9857,0
1991,1,12,0.9857,0
1991,1,13,0.9857,1
1991,1,14,0.9857,1
1991,1,15,0.9857,1
1991,1,16,0.9857,1
1991,1,17,0.7957,1
1991,1,18,0.6143,1
1991,1,19,0.6143,1
1991,1,20,0.6143,1
1991,1,21,0.6143,1
1991,1,22,0.6143,0
1991,1,23,0.6143,0
1991,1,24,0.6143,1
1991,1,25,0.6143,1
1991,1,26,0.6143,1
1991,1,27,0.6143,1
1991,1,28,0.6143,1
1991,1,29,0.6143,1
