"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR14","FR14_765",765,0,12.58922788,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR14","FR14_851",851,0,30.67401249,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR36","FR36_1001",0,0,0,0,253.832957090802,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1006",0,0,0,0,57.723325968348,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1033",0,0,0,0,73.130312916495,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1049",0,0,0,0,173.706863405877,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1072",0,0,0,0,119.823082231365,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1101",0,0,0,0,57.495556361934,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1107",0,0,0,0,163.619923693257,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1117",0,0,0,0,18.888608074761,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1123",0,0,0,0,81.18359542899,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1131",0,0,0,0,73.911237281343,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1176",0,0,0,0,60.066099062892,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1182",0,0,0,0,26.632774692837,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_1267",0,0,0,0,0,1.529310214494,6.01962531237,0,"BC","BC","BC","recruit","alive","died"
"FR36","FR36_1270",0,0,0,0,0,20.304033486048,0,0,"BC","BC","BC","recruit","died","AD"
"FR36","FR36_1308",0,0,0,0,0,0,18.807261786756,0,"BC","BC","BC","BC","recruit","died"
"FR36","FR36_1309",0,0,0,0,0,0,99.925780185342,0,"BC","BC","BC","BC","recruit","died"
"FR36","FR36_245",245,194.059704664728,150.441825036447,41.698107231363,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR36","FR36_355",355,158.657800124952,209.857153795299,77.067473255937,124.638782481261,141.86792628072,191.049892008543,0,"alive","alive","alive","alive","alive","died"
"FR36","FR36_357",357,47.912963634945,76.237741118286,111.93249229488,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR36","FR36_413",0,0,0,7.109665571637,43.650418143483,0,0,0,"BC","recruit","alive","died","AD","AD"
"FR36","FR36_497",0,0,0,0,222.107904768852,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_499",0,0,0,0,218.886591763854,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_503",0,0,0,0,100.234896079761,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_507",0,0,0,0,48.514926166182,0,0,0,"BC","BC","recruit","died","AD","AD"
