"Site","GenSiteID","Class","Year","CoralSize","log_CoralSize","Recruitment","Mortality","GrowthRate","Next_Year_Mortality","Max_DHW","Max_DHW_Lag1","Max_DHW_Lag2","Mortality_Lag1","FirstYear","first_recruitment_year","first_mortality_year","SiteMortality_Prop","SiteMortality_Prop_Lag1"
"FR40","FR40_148","coral_I",2019,356.055912,5.87508777469978,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.109273903666427,0.109273903666427
"FR40","FR40_149","coral_I",2019,2698.15250232,7.90032255938079,0,0,1.78103017893826,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_15","coral_B",2019,19.01142576,2.94504015421398,0,0,-0.250263857533404,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_150","coral_I",2019,463.80365748,6.13946131068943,0,0,0.234592081063115,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_1502","coral_I",2019,38.44750536,3.64929381374282,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.109273903666427,0.109273903666427
"FR40","FR40_153","coral_G",2019,417.69605016,6.03475401529371,0,0,0.0359072130080576,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_1543","coral_I",2019,246.3808914,5.50687867751576,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.109273903666427,0.109273903666427
"FR40","FR40_156","coral_I",2019,339.51074508,5.82750559621809,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_1588","coral_I",2019,91.2189114,4.5132622374259,0,0,-0.052492217290117,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_16","coral_B",2019,89.37330048,4.49282198522498,0,0,-0.540427007284554,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_160","coral_I",2019,296.70237144,5.69272951998475,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_161","coral_I",2019,526.84841988,6.26691287885721,0,0,0.770764418593567,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_1652","coral_B",2019,6.19014636,1.82295873100502,0,0,-1.81049231934995,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_166","coral_G",2019,267.7769118,5.59015421520134,0,0,0.0533660337958506,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_1669","coral_I",2019,56.1849696,4.02864927629004,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.109273903666427,0.109273903666427
"FR40","FR40_168","coral_I",2019,275.06135844,5.61699419437865,0,0,3.03207132829438,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_17","coral_B",2019,2.56425588,0.941668331270903,0,0,0.0389659685333837,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_170","coral_I",2019,69.2512416,4.2377410741486,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_1707","coral_I",2019,60.3498438,4.1001583593049,0,0,0.70540056736571,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_1723","coral_G",2019,252.96302592,5.53324333543895,0,0,0.393846400520114,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_173","coral_I",2019,85.07776356,4.44356570366779,0,0,0.162891657134197,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_18","coral_B",2019,18.08045388,2.89483145863123,0,0,0.278390832226554,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_181","coral_I",2019,228.44743308,5.4313061317019,0,0,-0.387017107325174,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_183","coral_G",2019,167.42794284,5.120553066706,0,0,0.296336459349596,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_185","coral_I",2019,105.90213456,4.66251540877816,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_187","coral_I",2019,158.57554356,5.06623109529274,0,0,-0.20087666868636,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_188","coral_G",2019,212.68624248,5.3598180397194,0,0,0.104490572149286,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_1908","coral_G",2019,228.46376592,5.43137762410586,0,0,0.332120836952828,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_191","coral_I",2019,531.3072852,6.27534054538999,0,0,0.272771754828275,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_1929","coral_D",2019,90.02661408,4.50010533861609,0,0,0.377203524079861,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_1935","coral_D",2019,88.39333008,4.48179651521327,0,0,0.511195241216142,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_200","coral_I",2019,435.69483984,6.07694208967479,0,0,0.122899001405365,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_206","coral_G",2019,470.97377424,6.15480241144706,0,0,-0.171974363088689,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2092","coral_I",2019,1167.78172716,7.0628612684929,0,0,0.043886752204165,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_21","coral_B",2019,17.62313436,2.86921249118073,0,0,-0.251829175808615,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2105","coral_D",2019,19.15842132,2.95274237457607,0,0,-0.145711811181394,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_212","coral_I",2019,65.5763526,4.18321515230346,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_2153","coral_G",2019,274.84903152,5.61622197063301,0,0,0.47176415119547,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2178","coral_G",2019,100.9369512,4.61449607637433,0,0,0.403767520699155,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_218","coral_I",2019,640.47598776,6.46221163079796,0,0,1.95595687869964,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2183","coral_G",2019,224.10289764,5.41210531084377,0,0,0.272804110930509,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_22","coral_B",2019,29.21945076,3.37483460943131,0,0,-0.568282111306868,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_220","coral_I",2019,958.55804676,6.86543012065202,0,0,0.140818916799315,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2225","coral_D",2019,24.0092748,3.17844020569538,0,0,1.91773927208862,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_223","coral_G",2019,313.68852504,5.74840053512051,0,0,0.334329371228194,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_224","coral_G",2019,266.84593992,5.58667148782441,0,0,0.216083819476407,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2243","coral_B",2019,27.97815492,3.33142402424671,0,0,-0.0600406801940023,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_2244","coral_B",2019,9.1463904,2.21335930965179,0,0,-0.197092874114267,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_2247","coral_B",2019,24.95657952,3.21713749564906,0,0,-0.113702586975222,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_226","coral_I",2019,706.73831964,6.56066046957473,0,0,0.23391289510322,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2268","coral_B",2019,1.91094228,0.647596460720351,0,0,-2.30173002667431,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_2270","coral_B",2019,6.81079428,1.9185087477214,0,0,-1.0946074775486,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_2272","coral_B",2019,8.64007236,2.15641095778089,0,0,1.38063930363655,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_228","coral_I",2019,182.29082724,5.20560336357831,0,0,-0.459272933956965,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2282","coral_B",2019,12.21696432,2.50282550389707,0,0,-0.325719444844951,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_2283","coral_B",2019,24.05827332,3.18047894238522,0,0,0.030326238532763,0,6.3129,4.63,0,0,0,2016,2015,0.109273903666427,0.109273903666427
"FR40","FR40_229","coral_G",2019,9.6363756,2.26554506282236,0,0,-3.61284002206397,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_231","coral_G",2019,462.9543498,6.137628452681,0,0,-0.236871434913869,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2312","coral_G",2019,86.58038484,4.4610732869104,0,0,0.290137451908065,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_232","coral_I",2019,138.78014148,4.93289096492614,0,0,-0.500486374172631,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_233","coral_G",2019,131.26703508,4.87723368413531,0,0,0.00199277684579388,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_234","coral_G",2019,43.02070056,3.76168140822582,0,0,0.669881590830974,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_236","coral_I",2019,1175.3111664,7.06928821398706,0,0,0.91656870268901,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_237","coral_G",2019,286.5596778,5.65794681393991,0,0,0.0306737010823095,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_239","coral_I",2019,2.89091268,1.06157225849642,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_240","coral_G",2019,292.61916144,5.67887197324979,0,0,-0.384102881701533,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2473","coral_I",2019,51.30145044,3.93771902546124,1,0,0,0,6.3129,4.63,0,1,0,2016,2018,0.109273903666427,0.109273903666427
"FR40","FR40_250","coral_I",2019,1910.41962912,7.55507819801987,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.109273903666427,0.109273903666427
"FR40","FR40_253","coral_I",2019,1356.40969632,7.21259655879568,0,0,0.902573948702827,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_254","coral_G",2019,313.182207,5.74678515215805,0,0,0.244624248102509,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2547","coral_I",2019,304.31347488,5.71805833748677,0,0,-0.605618475509349,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_255","coral_G",2019,233.20028952,5.451897695985,0,0,0.380017738549555,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_256","coral_I",2019,204.12783432,5.31874643641162,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.109273903666427,0.109273903666427
"FR40","FR40_26","coral_B",2019,6.99045552,1.94454572150439,0,0,-2.04437108279917,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_260","coral_I",2019,3.0215754,1.10577835100092,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_266","coral_G",2019,426.43411956,6.05545788738022,0,0,0.0139619670073279,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_267","coral_G",2019,335.4765336,5.81555200940514,0,0,-0.283889593103005,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_268","coral_G",2019,657.95212656,6.48913217269063,0,0,0.110797881953767,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_269","coral_I",2019,822.66881796,6.71255371137806,0,0,1.9540833864844,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_270","coral_I",2019,136.03622436,4.91292120585794,0,0,0.74577468952395,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_273","coral_G",2019,304.62379884,5.71907756886004,0,0,0.0976989617226385,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_274","coral_G",2019,534.59018604,6.28150044596056,0,0,-0.0622999874262552,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2744","coral_D",2019,223.351587,5.40874715321278,0,0,-0.0128602782321307,0,6.3129,4.63,0,0,0,2017,2015,0.109273903666427,0.109273903666427
"FR40","FR40_278","coral_I",2019,231.06068748,5.44268039238153,0,0,-0.260780724244711,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_279","coral_G",2019,440.6600232,6.08827365568434,0,0,0.242558003404167,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_280","coral_G",2019,394.79740848,5.97837274340404,0,0,0.201940186456434,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2833","coral_G",2019,103.74619968,4.64194752884957,0,0,0.404442331574335,0,6.3129,4.63,0,0,0,2016,NA,0.109273903666427,0.109273903666427
"FR40","FR40_288","coral_I",2019,213.69887856,5.36456791458087,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.109273903666427,0.109273903666427
"FR40","FR40_291","coral_G",2019,459.05080104,6.12916088158329,0,0,0.182691653023198,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_293","coral_I",2019,132.0510114,4.8831882979338,0,0,0.323397906222971,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2932","coral_I",2019,38.31684264,3.64588955513602,0,0,-0.947511797408901,0,6.3129,4.63,0,0,0,2016,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2933","coral_I",2019,231.12601884,5.44296309787497,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.109273903666427,0.109273903666427
"FR40","FR40_2934","coral_I",2019,35.18093736,3.56050438363893,1,0,0,0,6.3129,4.63,0,0,0,2016,2017,0.109273903666427,0.109273903666427
"FR40","FR40_2935","coral_I",2019,7.00678836,1.94687944485061,0,0,-2.33605142954224,0,6.3129,4.63,0,0,0,2016,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2936","coral_I",2019,18.35811216,2.91007155637623,0,0,-2.43450263958533,0,6.3129,4.63,0,0,0,2016,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2957","coral_I",2019,61.86879792,4.12501598022856,0,0,-1.37694509035421,0,6.3129,4.63,0,0,0,2016,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2958","coral_I",2019,50.19081732,3.91583208805308,0,0,0.947860992775185,0,6.3129,4.63,0,0,0,2016,NA,0.109273903666427,0.109273903666427
"FR40","FR40_2959","coral_I",2019,20.92236804,3.04081882781933,1,0,0,0,6.3129,4.63,0,0,0,2016,2017,0.109273903666427,0.109273903666427
"FR40","FR40_3007","coral_B",2019,9.91403388,2.29395131698209,0,0,0.178047343481016,0,6.3129,4.63,0,0,0,2017,2015,0.109273903666427,0.109273903666427
"FR40","FR40_3010","coral_B",2019,2.05793784,0.721704432874073,0,0,-0.21996389839683,0,6.3129,4.63,0,0,0,2017,2015,0.109273903666427,0.109273903666427
"FR40","FR40_302","coral_I",2019,79.81858908,4.37975642319275,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_304","coral_I",2019,867.42079956,6.76552421031598,0,0,1.02020036002018,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_305","coral_I",2019,213.6335472,5.36426215093378,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_309","coral_I",2019,152.20573596,5.02523313170825,0,0,1.29009684818079,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_310","coral_G",2019,556.3781946,6.32144826913036,0,0,0.0463536808221009,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_313","coral_I",2019,119.78504856,4.78569887455387,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.109273903666427,0.109273903666427
"FR40","FR40_317","coral_G",2019,357.42787056,5.87893358110631,0,0,0.1859838937935,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_325","coral_G",2019,419.86831788,6.03994113325982,0,0,0.141235388978216,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_327","coral_I",2019,503.96611104,6.22250902581066,0,0,1.44516235973352,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_329","coral_G",2019,302.95784916,5.71359368414927,0,0,-0.0997650747117595,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3291","coral_I",2019,1058.17203792,6.96429820592888,0,0,-0.37788146905053,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_334","coral_I",2019,279.06290424,5.63143721963416,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_3365","coral_G",2019,48.29620788,3.87735304577507,0,0,0.821042041339972,0,6.3129,4.63,0,0,0,2017,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3367","coral_G",2019,79.03461276,4.36988589271591,0,0,0.476763353909293,0,6.3129,4.63,0,0,0,2017,NA,0.109273903666427,0.109273903666427
"FR40","FR40_337","coral_I",2019,303.2191746,5.71445589253377,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.109273903666427,0.109273903666427
"FR40","FR40_343","coral_I",2019,131.34869928,4.87785561337981,0,0,-0.847741858867143,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3434","coral_D",2019,10.35502056,2.33747148035982,0,0,-0.696296789462842,0,6.3129,4.63,0,0,0,2014,2015,0.109273903666427,0.109273903666427
"FR40","FR40_3460","coral_B",2019,11.13899688,2.41045218376606,0,0,0.587493452761036,0,6.3129,4.63,0,0,0,2014,2015,0.109273903666427,0.109273903666427
"FR40","FR40_3494","coral_B",2019,7.31711232,1.99021575833758,0,0,0.377945484827788,0,6.3129,4.63,0,0,0,2014,2015,0.109273903666427,0.109273903666427
"FR40","FR40_35","coral_B",2019,2.31926328,0.841249583523855,0,0,-0.92470592879944,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_350","coral_I",2019,1178.96972256,7.07239621959693,0,0,-0.403403432798903,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3538","coral_B",2019,24.02560764,3.17912024652403,0,0,0.660379287321061,0,6.3129,4.63,0,0,0,2014,2015,0.109273903666427,0.109273903666427
"FR40","FR40_3547","coral_B",2019,11.05733268,2.40309379883487,0,0,0.406203933409597,0,6.3129,4.63,0,0,0,2014,2015,0.109273903666427,0.109273903666427
"FR40","FR40_355","coral_I",2019,185.36140116,5.22230743922373,0,0,-0.38003206815162,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_359","coral_I",2019,193.42982412,5.26491478064409,0,0,1.73075246576525,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_360","coral_I",2019,54.64968264,4.00094340746936,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.109273903666427,0.109273903666427
"FR40","FR40_361","coral_G",2019,437.9651046,6.08213923733962,0,0,0.074414965727917,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3616","coral_B",2019,6.99045552,1.94454572150439,0,0,0.212684420524073,0,6.3129,4.63,0,0,0,2014,2015,0.109273903666427,0.109273903666427
"FR40","FR40_3618","coral_B",2019,7.05578688,1.9538481141667,0,0,0.325422400434628,0,6.3129,4.63,0,0,0,2014,2015,0.109273903666427,0.109273903666427
"FR40","FR40_362","coral_G",2019,709.67823084,6.56481167131102,0,0,0.141310861752372,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_368","coral_G",2019,283.89742488,5.64861299292,0,0,-0.243485243334891,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_37","coral_B",2019,15.58152936,2.74608619737088,0,0,-1.28198151449451,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_371","coral_G",2019,185.01841152,5.2204553418561,0,0,-0.021483666200283,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_372","coral_G",2019,92.24788032,4.52447930509567,0,0,-0.648059431605154,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_374","coral_I",2019,119.40939324,4.78255786821591,0,0,0.055253352796202,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3745","coral_I",2019,139.74377904,4.93981059612489,0,0,0.0431085790243661,0,6.3129,4.63,0,0,0,2015,NA,0.109273903666427,0.109273903666427
"FR40","FR40_378","coral_I",2019,314.04784752,5.74954535493645,0,0,-0.353189576075255,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_382","coral_G",2019,119.26239768,4.78132608813818,0,0,-0.0448565726728019,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_384","coral_I",2019,320.35232376,5.76942140187486,0,0,-0.409027634141768,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_39","coral_B",2019,19.64840652,2.97799624189727,0,0,-1.4596004443368,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3909","coral_G",2019,6.66379872,1.89668970032676,0,0,0.227441992074424,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_3919","coral_D",2019,3.0215754,1.10577835100092,0,0,-0.102654154060083,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_394","coral_G",2019,356.20290756,5.87550053353982,0,0,-0.102541193641406,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_396","coral_I",2019,1010.77413624,6.91847178777077,0,0,-0.171610398391011,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_398","coral_G",2019,216.2468016,5.37642035541359,0,0,-0.215805515415338,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4","coral_G",2019,382.49877996,5.94672546361444,0,0,0.10058475170145,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_40","coral_B",2019,17.34547608,2.85333172772448,0,0,-1.56751675787541,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4013","coral_D",2019,21.46135176,3.06625372496715,0,0,0.749500117111077,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4018","coral_B",2019,3.88721592,1.35769319959407,0,0,-0.411051714816804,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_402","coral_G",2019,444.72690036,6.0974603867148,0,0,0.201850689597023,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4045","coral_B",2019,2.97257688,1.08942921299939,0,0,0.351976423157178,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_408","coral_I",2019,254.25332028,5.53833109395844,0,0,1.40359482177521,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4098","coral_B",2019,17.01881928,2.83431974823591,0,0,1.09096406782985,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_41","coral_B",2019,9.42404868,2.24326479243069,0,0,-0.596796598372888,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4114","coral_B",2019,1.86194376,0.62162097431709,0,0,-0.629777566627356,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_412","coral_I",2019,692.15309352,6.53980716455957,0,0,0.0571500854689362,0,6.3129,4.63,0,0,0,NA,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4135","coral_B",2019,4.19753988,1.43449861081781,0,0,0.245771176836144,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4136","coral_B",2019,20.04039468,2.99774997063351,0,0,0.93024253799428,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4145","coral_B",2019,22.84964316,3.12893550058808,0,0,0.788314411325359,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4151","coral_B",2019,3.93621444,1.37021945941325,0,0,-0.543481586740043,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4162","coral_B",2019,1.92727512,0.65610715038826,0,0,-0.163789308665027,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4163","coral_B",2019,1.92727512,0.65610715038826,0,0,-1.36488026661607,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4168","coral_B",2019,8.62373952,2.15451880962886,0,0,0.408310060240396,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
"FR40","FR40_4174","coral_B",2019,6.51680316,1.87438394281246,0,0,0.128175193423998,0,6.3129,4.63,0,0,0,2018,NA,0.109273903666427,0.109273903666427
