"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR40","FR40_2743",2743,7.72543332,0,0,0,7.72543332,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2744",2744,143.4839994,151.68308508,0,0,143.4839994,226.24249968,223.351587,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2823",2823,32.79634272,0,0,0,32.79634272,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2942",2942,5.32450584,15.516198,0,0,5.32450584,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2947",2947,18.01512252,42.57971388,0,6.74546292,18.01512252,29.5624404,0,"BC","BC","recruit","AD","AD","AD"
"FR40","FR40_2948",2948,16.62683112,29.82376584,0,0,16.62683112,68.189607,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2950",2950,8.983062,13.94824536,0,0,8.983062,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2951",2951,14.38923204,25.724223,0,0,14.38923204,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2952",2952,4.29553692,12.31496136,0,0,4.29553692,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2953",2953,4.26287124,11.90664036,0,0,4.26287124,13.3929288,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2954",2954,6.72913008,15.3528696,0,0,6.72913008,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2955",2955,9.42404868,14.68322316,0,0,9.42404868,0,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_2960",2960,13.6379214,21.02036508,0,0,13.6379214,6.81079428,0,"BC","BC","BC","recruit","AD","AD"
"FR40","FR40_3178",3178,0,165.10867956,0,0,0,216.72045396,0,"BC","BC","BC","BC","recruit","AD"
"FR40","FR40_3349",3349,0,80.25957576,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_3352",3352,0,11.98830456,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
