"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR36","FR36_492",492,218.919130279056,0,0,218.919130279056,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_500",500,566.267780060406,0,0,566.267780060406,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_518",518,141.021924885468,0,0,141.021924885468,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_525",525,276.154378519374,0,0,276.154378519374,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_528",528,62.604103248648,0,0,62.604103248648,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_542",542,19.116377681175,0,0,19.116377681175,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_544",544,178.132101473349,0,0,178.132101473349,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_548",548,233.95192430238,0,0,233.95192430238,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_549",549,234.732848667228,0,0,234.732848667228,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_577",577,231.576612692634,0,0,231.576612692634,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_578",578,162.383460115581,0,0,162.383460115581,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_596",596,367.799106585807,0,0,367.799106585807,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_622",622,342.126218091429,0,0,342.126218091429,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_634",634,251.148529586637,0,0,251.148529586637,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_635",635,119.448889306542,0,0,119.448889306542,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_638",638,43.390110021867,0,0,43.390110021867,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_640",640,297.499644491886,0,0,297.499644491886,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_645",645,160.219648854648,0,0,160.219648854648,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_646",646,86.650065982926,0,0,86.650065982926,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_653",653,8.671514301333,0,0,8.671514301333,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_655",655,65.874224026449,0,0,65.874224026449,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_659",659,275.828993367354,0,0,275.828993367354,0,0,0,"BC","BC","recruit","AD","AD","AD"
