"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR8","FR8_2002",0,0,0,0,97.1903609919,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR8","FR8_2291",0,0,0,0,102.9966654915,53.4310492716,0,0,"BC","BC","recruit","alive","died","AD"
"FR8","FR8_267",267,9.7369769277,27.9876924756,0,0,0,0,0,"alive","died","AD","AD","AD","AD"
"FR8","FR8_2909",0,0,0,0,51.0335021889,81.712318941,180.3542560578,0,"BC","BC","recruit","alive","alive","died"
"FR8","FR8_2932",0,0,0,0,0,402.1518259737,0,0,"BC","BC","BC","recruit","died","AD"
"FR8","FR8_2966",0,0,0,0,0,239.9993559315,0,0,"BC","BC","BC","recruit","died","AD"
"FR8","FR8_2976",0,0,0,0,0,1278.039383676,0,0,"BC","BC","BC","recruit","died","AD"
"FR8","FR8_298",298,249.9483608325,121.3778597922,52.1262617436,83.9141478945,121.8019157388,119.06186193,0,"alive","alive","alive","alive","alive","died"
"FR8","FR8_299",299,74.209790655,152.986337658,215.4693504051,358.0173878391,80.1955034397,0,0,"alive","alive","alive","alive","died","AD"
"FR8","FR8_302",302,58.3566221898,131.8487797044,227.2450578453,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR8","FR8_303",303,22.0345993791,16.5381819174,0,0,0,0,0,"alive","died","AD","AD","AD","AD"
"FR8","FR8_305",305,70.8662726145,73.5410870469,102.5562997008,111.5430237999,0,0,0,"alive","alive","alive","died","AD","AD"
"FR8","FR8_306",306,29.031522498,0,0,0,0,0,0,"died","AD","AD","AD","AD","AD"
"FR8","FR8_3069",0,0,0,0,0,91.8896616594,0,0,"BC","BC","BC","recruit","died","AD"
"FR8","FR8_307",307,32.3424208503,58.226143437,0,0,0,0,0,"alive","died","AD","AD","AD","AD"
"FR8","FR8_308",308,723.7656417816,849.1720330665,1128.9347889138,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR8","FR8_309",309,66.5115442398,49.418827623,52.680796443,48.1955893155,55.942765263,0,0,"alive","alive","alive","alive","died","AD"
"FR8","FR8_311",311,295.2734175864,55.5839486928,0,0,0,0,0,"alive","died","AD","AD","AD","AD"
"FR8","FR8_313",313,19.2619258821,39.4861325661,91.9549010358,152.2850143617,225.3694257738,0,0,"alive","alive","alive","alive","died","AD"
"FR8","FR8_3606",0,0,0,0,0,0,206.0911900476,249.3938261331,"BC","BC","BC","BC","recruit","alive"
"FR8","FR8_728",728,0,504.2677598838,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR8","FR8_866",866,0,175.7874997098,54.4422596058,0,0,0,0,"recruit","alive","died","AD","AD","AD"
"FR8","FR8_97",97,61.5044221011,69.7735130598,85.3494141753,60.0528459762,0,0,0,"alive","alive","alive","died","AD","AD"
